'PC   1'
  ,0000       ,0000      4,0000E-02   ,8500       ,3600      1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   ,1500      8,0000E-02  1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000      1,0000E-02   ,0000    
 2,0000E-02  1,0000E-02  2,0000E-02   ,3900      7,0000E-02   ,1700      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02  1,0000E-02  1,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02  1,0000E-02  3,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   ,2900      6,0000E-02  1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,010       ,4800      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      1,0000E-02  2,0000E-02  1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3700       1,140       1,020       ,2400      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02   ,8600       ,9900       1,660       1,070      1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   ,7100       1,960      7,0000E-02   ,4300      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1000      7,0000E-02  1,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,4600       ,3100      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
'PC  17'
 5,0000E-02   ,0000       ,5100       1,570       ,2100       1,110       ,1000       ,0000       ,0000       ,0000       ,0000       ,0000    
 9,0000E-02   ,1500       12,50       14,53       1,300       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 5,0000E-02   ,5400       11,12       27,88       10,93       2,000       ,2000      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      3,0000E-02   10,01       12,12       ,2200       ,1400      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      1,0000E-02  4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,3600       ,3700       4,940       3,170       ,1800      7,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,2100       ,8200       15,54       ,1700      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1800       3,520       2,140       ,1900       ,1200      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1800      1,0000E-02   ,1800       1,630       ,2000       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,0000       ,2800       4,630       3,290       4,330       ,1600      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,1600       ,1900      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2900       8,120       17,91       2,830       ,4600       ,2000      7,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,3200       ,3300       19,53       21,63       23,65       ,5100       ,1200      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3800       3,170       5,440       ,2100       ,1500      2,0000E-02   ,0000       ,0000       ,0000      3,0000E-02
  ,0000       ,1800       ,2900       ,1900       ,1300      4,0000E-02   ,0000       ,0000       ,0000       ,0000      3,0000E-02   ,0000    
  ,1600      7,0000E-02   ,1800       5,010       2,590       1,220       ,2100      9,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2100       ,1600       ,2200       ,2900       ,1400      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   ,1500       ,2200       ,1400      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2900       1,670       ,2200       ,1500      7,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       10,02       5,360       ,1000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000      1,0000E-02
  ,0000       ,0000       ,1300       ,2700       ,1300      8,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5300       11,05       10,26       2,050       ,1600      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1800       10,43       13,09       20,11       10,87       ,2000       ,1700      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2300       13,94       21,31       1,340       4,150       ,1900      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5500       ,2300       ,1700       ,2000      7,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1500       8,180       4,650       ,2100       ,1300      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
'PC  18'
 7,0000E-02   ,1200       ,3500       ,3600       ,2400       ,7200       ,1600       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,2000       ,4500       34,26       23,65       2,240       ,1700      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1200       4,400       20,37       42,72       22,52       7,300       ,8900       ,1400       ,0000       ,0000       ,0000       ,0000    
 5,0000E-02   ,0000       ,1000       19,96       28,67       ,3300       ,2000      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,1300      7,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,8400       7,150       8,550       2,220       ,2700       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5700       9,740       27,69       ,2700       ,1000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,8600       25,47       4,740       2,510       ,1900      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,2300      1,0000E-02   ,4200       10,97       ,3100       ,1800      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1900      3,0000E-02   ,8400       17,91       5,540       9,490       ,2700       ,1100       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,5100       ,2400       ,1300      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 6,0000E-02   ,7600       26,17       35,54       3,830       2,820       ,2900       ,1000       ,0000       ,0000       ,0000       ,0000    
  ,8700       4,360       44,49       23,18       34,69       2,110       ,2100      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,9700       19,93       8,440       ,3100       ,2400      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,4400       3,490       1,830       ,2800       ,1400      1,0000E-02   ,0000       ,0000       ,0000       ,2100       ,0000    
  ,4800       ,1200       ,3600       9,160       1,630       3,950       ,4700       ,1700       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5000       ,2800       ,2200       ,4600       ,2200      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1900       ,3200       ,6900       ,4100       ,2100      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1000       ,4500       6,840       1,360       ,2700       ,1500      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       23,81       11,19       ,1600      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000      7,0000E-02
  ,0000      1,0000E-02   ,3400       ,3800       ,2200       ,1400      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1700      5,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       8,570       26,69       23,89       5,610       ,2500      7,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,5500       20,09       23,33       39,03       25,07       ,3000       ,2500      8,0000E-02   ,0000       ,0000       ,0000       ,0000    
 6,0000E-02   ,4100       16,61       46,04       1,750       10,16       ,6200      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       2,270       1,620       ,2900       ,4100       ,1600      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      5,0000E-02  6,0000E-02   10,81       7,310       ,6200       ,2300      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
'PC  19'
 5,0000E-02  9,0000E-02   ,2500       ,2600       ,1700       ,5200       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1500       ,3300       24,65       17,02       1,610       ,1200      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 9,0000E-02   3,170       14,66       30,73       16,20       5,250       ,6400       ,1000       ,0000       ,0000       ,0000       ,0000    
 4,0000E-02   ,0000      7,0000E-02   14,36       20,62       ,2300       ,1400      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,1000      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,6000       5,140       6,150       1,600       ,1900      8,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,4100       7,010       19,92       ,2000      7,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,6200       18,32       3,410       1,800       ,1400      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1700      1,0000E-02   ,3000       7,890       ,2300       ,1300      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1400      2,0000E-02   ,6000       12,89       3,980       6,820       ,2000      8,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,3700       ,1700      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 4,0000E-02   ,5500       18,83       25,57       2,760       2,030       ,2100      7,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,6200       3,140       32,01       16,67       24,96       1,520       ,1500      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,7000       14,34       6,070       ,2200       ,1700      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,3200       2,510       1,320       ,2000       ,1000      1,0000E-02   ,0000       ,0000       ,0000       ,1500       ,0000    
  ,3500      9,0000E-02   ,2600       6,590       1,170       2,840       ,3400       ,1200       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,3600       ,2000       ,1600       ,3300       ,1600      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1400       ,2300       ,5000       ,3000       ,1500      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 7,0000E-02   ,3300       4,920       ,9800       ,1900       ,1000      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       17,13       8,050       ,1100      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000      5,0000E-02
  ,0000      1,0000E-02   ,2400       ,2800       ,1600       ,1000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1200      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       6,170       19,20       17,19       4,030       ,1800      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,3900       14,45       16,78       28,08       18,03       ,2200       ,1800      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
 4,0000E-02   ,2900       11,95       33,12       1,260       7,310       ,4400      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,630       1,160       ,2100       ,3000       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      3,0000E-02  4,0000E-02   7,780       5,260       ,4500       ,1700      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
'PC  20'
 4,0000E-02  7,0000E-02   ,1900       ,2000       ,1300       ,4000      9,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1100       ,2500       18,82       12,99       1,230      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 7,0000E-02   2,420       11,19       23,47       12,37       4,010       ,4900      7,0000E-02   ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,0000      5,0000E-02   10,96       15,75       ,1800       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      7,0000E-02  4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,4600       3,930       4,700       1,220       ,1500      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3100       5,350       15,21       ,1500      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,4700       13,99       2,600       1,380       ,1000      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1300      1,0000E-02   ,2300       6,020       ,1700       ,1000      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1000      2,0000E-02   ,4600       9,840       3,040       5,210       ,1500      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,2800       ,1300      7,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,4200       14,38       19,53       2,100       1,550       ,1600      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,4800       2,390       24,44       12,73       19,06       1,160       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5400       10,95       4,640       ,1700       ,1300      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2400       1,920       1,010       ,1500      8,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,1200       ,0000    
  ,2700      7,0000E-02   ,2000       5,030       ,8900       2,170       ,2600      9,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2700       ,1500       ,1200       ,2500       ,1200      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1100       ,1800       ,3800       ,2300       ,1200      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 6,0000E-02   ,2500       3,760       ,7500       ,1500      8,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       13,08       6,150      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000      4,0000E-02
  ,0000      1,0000E-02   ,1900       ,2100       ,1200      8,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      9,0000E-02  3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       4,710       14,66       13,12       3,080       ,1400      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,3000       11,04       12,82       21,44       13,77       ,1700       ,1400      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,2200       9,120       25,30       ,9600       5,580       ,3400      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,250       ,8900       ,1600       ,2300      9,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      3,0000E-02  3,0000E-02   5,940       4,020       ,3400       ,1300      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
