//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas (Hidro)
// Versão Web 2.0
// © 2001 Agência Nacional de Energia Elétrica (ANEEL)
//
// Dia XX - status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da estação: 37030000
//   Ano: 1900 até 2000
//
//------------------------------------------------------------------------------

//Código;Ano;Mês;Dia 01 (m3/s);Dia 02 (m3/s);Dia 03 (m3/s);Dia 04 (m3/s);Dia 05 (m3/s);Dia 06 (m3/s);Dia 07 (m3/s);Dia 08 (m3/s);Dia 09 (m3/s);Dia 10 (m3/s);Dia 11 (m3/s);Dia 12 (m3/s);Dia 13 (m3/s);Dia 14 (m3/s);Dia 15 (m3/s);Dia 16 (m3/s);Dia 17 (m3/s);Dia 18 (m3/s);Dia 19 (m3/s);Dia 20 (m3/s);Dia 21 (m3/s);Dia 22 (m3/s);Dia 23 (m3/s);Dia 24 (m3/s);Dia 25 (m3/s);Dia 26 (m3/s);Dia 27 (m3/s);Dia 28 (m3/s);Dia 29 (m3/s);Dia 30 (m3/s);Dia 31 (m3/s);Dia 01 (m3/s) - status;Dia 02 (m3/s) - status;Dia 03 (m3/s) - status;Dia 04 (m3/s) - status;Dia 05 (m3/s) - status;Dia 06 (m3/s) - status;Dia 07 (m3/s) - status;Dia 08 (m3/s) - status;Dia 09 (m3/s) - status;Dia 10 (m3/s) - status;Dia 11 (m3/s) - status;Dia 12 (m3/s) - status;Dia 13 (m3/s) - status;Dia 14 (m3/s) - status;Dia 15 (m3/s) - status;Dia 16 (m3/s) - status;Dia 17 (m3/s) - status;Dia 18 (m3/s) - status;Dia 19 (m3/s) - status;Dia 20 (m3/s) - status;Dia 21 (m3/s) - status;Dia 22 (m3/s) - status;Dia 23 (m3/s) - status;Dia 24 (m3/s) - status;Dia 25 (m3/s) - status;Dia 26 (m3/s) - status;Dia 27 (m3/s) - status;Dia 28 (m3/s) - status;Dia 29 (m3/s) - status;Dia 30 (m3/s) - status;Dia 31 (m3/s) - status;
37030000;1971;4;0;0;0;0;0;1,53;2,3;0,808;3,86;1,35;0,904;0,47;1,54;2,07;2,41;2,02;0,197;0;0;0;0;0;1,08;8,47;2,16;0,872;0,499;1,58;2,05;1,24;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1971;5;0,967;0,413;0,182;0,138;0;0;0;0;0;0;0,211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1971;6;0;0;0,333;0,718;0,527;0,864;1,51;2,02;2,14;2,06;3,55;3,97;4,06;3,91;3,75;3,34;3;2,52;2,29;1,94;1,71;1,45;1,34;1,1;1,02;0,978;0,665;0,579;0,494;0,333;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1971;7;0,182;0,138;0,068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1971;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1971;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,026;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1971;10;0,138;0,333;0,444;0,51;0,527;0,561;0,665;0,612;0,527;0,527;0,561;0,527;0,477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1971;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014;0,096;0,241;0,286;0,317;0,304;0,211;0,167;0,182;0,138;0,068;0,154;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1971;12;0,182;0,138;0,068;0,027;0,11;0,286;0,364;0,364;0,444;0,494;0,527;0,527;0,527;0,333;0,333;0,317;0,286;0,429;0,286;0,055;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,272;0,511;0,444;0,444;0,364;0,444;0,444;0,396;0,444;0,444;0,527;2,71;0,527;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;2;0,444;0,444;0,444;0;0;0;0;0;0;0;0;0;0;0;0,801;4,88;0,993;0,603;0,112;0,142;0;0;0;0;0;0;0;0;0;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37030000;1972;3;0;0;0;0;0;0;0,027;0;0;0;0;0;0;0;0;0,257;0,211;0,138;0,138;0,138;0,211;0,211;0,211;0,211;0,138;0,138;0,068;0,068;0,211;0,211;0,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;4;0,286;0,522;1,04;0,978;0,94;0,883;0,79;0,79;0,7;0,612;0,527;0,444;0,317;0,211;0,175;0,103;0,034;0;1,26;2,44;4,74;17,2;25,6;19,8;10,5;12,2;25,6;33,4;28,4;91,9;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1972;5;95,3;54;41,8;18,6;15,2;11,7;8,41;8,66;7,51;6,93;5,86;5,15;4,64;4,16;3,77;3,25;2,97;2,77;2,5;2,19;2;1,77;1,55;1,44;1,66;1,55;1,55;2,19;2,7;3,7;4,48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;6;4,64;4,81;4,64;4,73;4,56;4,56;4,4;4,24;4,08;3,92;3,77;3,62;3,47;3,62;3,4;3,11;2,51;1,33;1,71;2,06;2,31;2,06;1,95;1,77;1,6;1,55;1,55;1,49;1,38;1,18;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1972;7;1,08;1,18;1,03;0,883;0,79;0,57;0,612;0,527;0,404;0,249;0,249;0,211;0,138;0,068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1972;10;0;0;0;0;0;0;0;0;0;0;0;0;0,041;0,041;0,068;0,068;0;0;0;0,208;0,247;0,286;0,249;0,211;0,286;0,286;0,249;0,211;0,286;0,364;0,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1972;11;0,286;0,286;0,286;0,286;0,286;0,364;0,364;0,364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1972;12;0;0;0;0;0;0;0,528;0,745;0,79;0,79;0,836;0,883;0,883;0,791;0,527;0,486;0,527;0,614;1,03;1,18;0,251;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;1;0,054;0;0;0;0;0;0;0;0;0;0,063;0,054;0,045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;2;0;0;0;0;0;0;0;0;0;0;0;0;0,036;0,036;0,036;0;0;0;0;0;0;0;0;0;0,336;0,459;0,254;0,072;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1973;3;0,063;0,081;0,86;0,254;0,172;0,09;0,09;0,418;0,788;0,716;0,644;0,295;0,09;0,09;0,172;0,131;0,09;0,081;0,081;0,072;0,072;0,072;0,072;0,072;0,063;0,063;0,063;0,131;0,081;0,081;0,072;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;4;0,081;0,172;0,131;0,072;0,063;0,063;0,072;0,172;0,213;0,377;0,254;0,295;0,377;0,788;0,5;4,88;9,35;33,3;24,5;20,5;17,6;14,1;10,7;8,45;6,53;6,53;10,4;69,8;101;145;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1973;5;157;156;93,2;77,2;54,6;26,1;16;11,7;7,52;8,96;16,6;38,3;35,4;23,2;16;12,6;10,6;6,2;4,44;5;4,26;3,54;3;2,84;2,69;2,53;3;5,8;7,04;5,8;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;6;4,08;3,54;3,9;4,44;5,8;6,2;6;5,6;5;3,9;4,08;3,9;3,54;3,54;3,54;3,54;3,9;3,9;2,84;2,53;2,69;2,53;2,53;2,22;2,22;2,53;2,38;2,38;2,38;2,53;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1973;7;2,38;2,38;2,06;1,75;1,75;1,6;1,6;1,44;1,23;1,02;0,92;0,92;0,816;0,712;0,712;0,608;0,608;0,816;0,712;0,363;0,067;0,03;0,027;0,027;0,027;0,504;1,91;1,91;1,6;1,23;0,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;8;0,712;0,816;0,92;0,92;0,816;0,816;0,712;0,712;0,504;0,608;0,608;0,608;0,4;0,252;0,104;0,03;0,03;0,027;0,024;0,021;0,018;0,018;0,018;0,018;0,018;0,015;0,012;0,012;0,012;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;9;0;0;0;0;0;0;0;0;0,252;0,252;0,252;0,252;0,252;0,215;0,215;0,215;0,252;0,252;0,215;0,215;0,215;0,027;0,021;0,018;0,015;0,015;0,012;0,012;0,009;0,009;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1973;10;0,009;0,006;0,006;0,006;0;0;0;0;0;0;0;0;0;0;0;0,178;0,178;0,141;0,067;0,021;0,018;0,015;0,015;0,018;0,018;0,018;0,021;0,021;0,021;0,021;0,021;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1973;11;0,021;0,018;0,018;0,018;0,018;0,018;0,018;0,018;0,018;0,021;0,021;0,021;0,021;0,021;0,021;0,018;0,018;0,018;0,018;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1973;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0,363;0,215;0,178;0,504;12,6;33,3;30,2;28,9;34,3;36,5;28,9;25,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;2;15;17,3;29,3;80,1;63,9;66,4;51,8;35,4;23,6;15,3;10,9;7,76;6,8;22,8;33,3;29,8;20,9;15,7;18,7;141;86;47,6;37,1;37,1;43,7;41,2;57,6;60,7;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1974;3;50,4;47;44,4;43,7;36,5;37,7;32,8;27,5;21,6;20,5;18,7;21,6;54,6;59,1;50,4;37,7;31,2;24,9;27,5;29,3;56,8;182;220;207;124;99,8;62,2;49;56,1;58,4;41,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;4;31,7;29,8;26,1;34,3;117;142;228;124;76,2;63,9;67,2;66,4;162;215;154;87;80,1;185;475;449;359;379;113;267;665;302;124;168;284;131;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1974;5;83;69,8;59,9;73,4;46,3;50,4;41,2;40;34,9;42,4;68,1;72,5;85;81;56,8;41,8;33,3;30,7;27;27;22;19;16;15;14,7;13,8;14,1;13,2;12;50,4;72,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;6;53,9;47;34,9;26;20,1;14,8;13,4;9,58;9,58;8,92;7,82;7,03;6,27;5,89;5,22;5,06;4,74;4,42;4,1;3,58;4,9;4,74;4,74;4,74;4,42;4,1;3,71;3,71;3,58;3,45;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1974;7;3,06;2,7;2,28;2,38;1,75;1,67;3,06;4,1;4,42;4,9;5,22;4,58;3,84;3,58;3,45;6,27;9,14;8,48;8,04;6,46;4,74;4,1;3,71;3,71;3,32;2,7;2,38;2,06;1,75;1,52;1,37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;8;1,22;1,07;0,835;0,615;0,413;0,265;0,265;0,191;0,117;0,08;0,064;0,064;0,056;0,064;0,064;0,064;0,064;0,056;0,056;0,048;0,04;0,302;0,67;0,615;0,45;0,117;0,064;0,04;0,04;0,032;0,024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;9;0,016;0,032;0,376;0,413;0,376;0,302;0,191;0,08;0,08;0,08;0,117;0,117;0,08;0,08;0,08;0,08;0,228;0,339;0,302;0,302;0,302;0,339;0,339;0,339;0,339;0,302;0,302;0,302;0,302;0,302;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1974;10;0,302;0,302;0,339;0,339;0,302;0,302;0,302;0,302;0,302;0,413;0,413;0,413;0,376;0,376;0,339;0,265;0,228;0,191;0,154;0,154;0,117;0,08;0,413;0,45;0,45;0,45;0,413;0,339;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1974;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1974;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;2;0;0;0;0;0;0;0,67;0,45;0,45;0,56;0,615;0,615;0,67;0,56;0,56;0,67;0,615;0,615;0,56;0,117;0,072;0,154;0,08;0,064;0,056;0,072;0,056;0,056;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1975;3;0,056;0,064;0,08;0,376;0,615;0,505;5,54;3,58;12,9;17,3;91;83;64,7;26;10,6;1,3;3,58;8,26;10,3;8,26;6,27;6,08;5,54;5,54;6,46;7,41;6,84;6,46;6,27;5,89;5,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;4;4,74;4,26;3,84;3,58;3,32;2,93;2,48;2,17;1,86;1,6;1,37;1,22;1;0,835;0,615;0,56;0,505;0,45;0,67;0,89;0,78;0,725;0,67;4,9;7,22;16,7;29,8;33,8;36,5;42,4;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1975;5;59,9;87;103;136;165;180;76,2;54,6;26;16,7;12,9;9,36;9,36;9,58;9,36;9,14;9,36;18,3;72,5;109;102;65,6;46,3;26,9;19,4;16,1;15,1;14,5;13,7;13,4;13,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;6;13,7;13,1;12,3;11,6;11,1;10,8;9,8;9,36;8,7;8,26;7,82;7,41;6,84;6,27;5,89;5,38;5,06;4,74;4,58;4,42;4,26;4,74;4,58;4,1;3,97;3,84;4,26;4,74;5,38;6,08;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1975;7;6,08;6,08;5,7;5,38;5,38;5,22;5,06;5,06;4,9;5,38;4,9;5,06;5,54;5,89;5,54;5,38;5,22;5,22;5,06;4,9;4,58;4,42;3,97;3,58;3,19;2,93;2,59;2,38;2,38;2,28;2,17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;8;2,17;2,06;1,86;1,52;1,3;1,15;1,15;1,07;1,07;1;1;0,945;0,835;0,725;0,67;0,615;0,505;0,45;0,413;0,376;0,302;0,265;0,228;0,154;0,117;0,08;0,08;0,056;0,048;0,04;0,032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;9;0,024;0,024;0,016;0,008;0,008;0;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1975;10;-;-;-;-;-;1,15;1;0,89;0,725;0,615;0,78;1,15;1,22;1,22;1,22;1,22;1,15;1,15;1,15;1,15;1,22;1,22;1,22;1,15;1,15;1,15;1,07;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1975;11;0,89;0,78;0,56;0,56;0,56;0,505;0,45;0,413;0,339;0,302;0,191;0,08;0,117;0,191;0,339;0,56;0,78;0,835;0,835;0,835;0,835;0,835;0,835;0,835;0,835;0,78;0,78;0,78;0,78;0,78;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1975;12;0,78;0,78;0,78;0,78;0,78;0,835;0,835;0,835;0,835;0,78;0,78;0,78;0,78;0,78;0,78;0,78;0,78;0,78;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;0,725;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;1;0,725;0,67;0,67;0,67;0,67;0,615;0,505;0,302;0,191;0,08;0,376;0,67;0,67;0,945;1;1;1;1;1;1;1;1;1;1;1;1;1;0,835;0,615;0,302;0,302;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;2;0,302;0,302;0,339;0,376;0,376;0,376;0,376;0,376;0,376;0,376;0,376;0,339;0,339;0,339;0,339;0,339;0,302;0,265;0,191;0,154;0,154;0,117;0,064;0,056;0,056;0,056;0,032;0,024;0,016;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37030000;1976;3;0,064;0,339;0,835;1;0,945;0,725;8,26;38,9;177;180;120;75,1;39,6;23,8;15,4;12,9;9,8;6,95;4,5;3,01;1,48;4,01;10,4;9,8;6,95;3,68;4,72;10,7;20;65,2;211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;4;287;203;171;189;178;157;115;90,8;76;58,7;59,6;73,3;81;93,2;109;99,2;79;85;124;166;196;171;142;113;87,2;60,6;42,2;27,8;18,7;11,3;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1976;5;5,82;3,01;2,08;1,83;1,4;1,22;1,22;1,13;1,13;0,7;0,47;0,378;0,24;0,12;0;0;0;0,144;0;0;0,048;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;6;0;0;0;0,216;0,096;0,072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,096;0,024;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1976;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,192;0,192;0,216;0,24;0,216;0,216;0,216;0,216;0,216;0,216;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1976;10;0,216;0,24;0,192;0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1976;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1976;12;0;0;0;0;0;0;0;0;0;0;0;0;0,048;0,048;0;0,072;0,096;0,168;0,168;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37030000;1977;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,608;18,3;10,7;9,2;10,7;6,7;7,7;6,04;6,7;5,6;7,95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;4;5,82;4,94;48,8;42,2;23,8;22,3;15,8;36,3;51,2;157;59,6;38,9;31,1;26,8;32,2;29,9;29,9;29,4;27,3;25,2;24,7;38,3;37,6;35,7;35,7;34,5;56,1;93,2;146;250;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1977;5;259;224;228;605;542;224;134;86;57,8;49,5;35,7;29,9;27,3;22,3;19,6;19,6;17,9;15,8;17,1;16,2;15,1;13,6;11,9;9,2;7,45;6,7;6,26;5,16;4,34;3,68;3,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;6;2,85;2,47;2,21;7,45;12,2;15,8;17,9;35,1;35,7;32,8;29,9;27,8;27,3;21,9;17,9;12,2;8,7;6,7;4,5;4,5;3,35;2,85;1,57;1,57;2,21;4,17;5,16;5,38;5,16;4,5;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37030000;1977;7;3,18;3,84;4,34;2,85;3,18;3,68;6,48;5,6;2,59;1,95;2,59;3,01;2,72;1,7;1,48;0,7;0,874;1,48;1,7;0,787;1,13;0,654;0,516;0,47;0,47;0,378;0,562;0,562;0,608;0,7;0,608;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37030000;1977;8;0,516;0,47;0,424;0,378;0,378;0,332;0,332;0,332;0,332;0,286;0,286;0,286;0,24;0,24;0,24;0,216;0,192;0,192;0,12;0,12;0,12;0,096;0,024;0,024;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
