//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas (Hidro)
// Versão Web 2.0
// © 2001 Agência Nacional de Energia Elétrica (ANEEL)
//
// Dia XX - status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da estação: 37080000
//   Ano: 1900 até 2000
//
//------------------------------------------------------------------------------

//Código;Ano;Mês;Dia 01 (m3/s);Dia 02 (m3/s);Dia 03 (m3/s);Dia 04 (m3/s);Dia 05 (m3/s);Dia 06 (m3/s);Dia 07 (m3/s);Dia 08 (m3/s);Dia 09 (m3/s);Dia 10 (m3/s);Dia 11 (m3/s);Dia 12 (m3/s);Dia 13 (m3/s);Dia 14 (m3/s);Dia 15 (m3/s);Dia 16 (m3/s);Dia 17 (m3/s);Dia 18 (m3/s);Dia 19 (m3/s);Dia 20 (m3/s);Dia 21 (m3/s);Dia 22 (m3/s);Dia 23 (m3/s);Dia 24 (m3/s);Dia 25 (m3/s);Dia 26 (m3/s);Dia 27 (m3/s);Dia 28 (m3/s);Dia 29 (m3/s);Dia 30 (m3/s);Dia 31 (m3/s);Dia 01 (m3/s) - status;Dia 02 (m3/s) - status;Dia 03 (m3/s) - status;Dia 04 (m3/s) - status;Dia 05 (m3/s) - status;Dia 06 (m3/s) - status;Dia 07 (m3/s) - status;Dia 08 (m3/s) - status;Dia 09 (m3/s) - status;Dia 10 (m3/s) - status;Dia 11 (m3/s) - status;Dia 12 (m3/s) - status;Dia 13 (m3/s) - status;Dia 14 (m3/s) - status;Dia 15 (m3/s) - status;Dia 16 (m3/s) - status;Dia 17 (m3/s) - status;Dia 18 (m3/s) - status;Dia 19 (m3/s) - status;Dia 20 (m3/s) - status;Dia 21 (m3/s) - status;Dia 22 (m3/s) - status;Dia 23 (m3/s) - status;Dia 24 (m3/s) - status;Dia 25 (m3/s) - status;Dia 26 (m3/s) - status;Dia 27 (m3/s) - status;Dia 28 (m3/s) - status;Dia 29 (m3/s) - status;Dia 30 (m3/s) - status;Dia 31 (m3/s) - status;
37080000;1976;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,1;13,2;9,92;6,17;3,3;1,05;0,735;0,63;0,315;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1976;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1976;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;3,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;2;3,3;3,3;3,3;3,3;3,3;1,05;1,05;1,05;0,525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1977;3;0;0;0;0;0;0,945;1,95;2,18;7,82;4,12;4,53;4,53;6,58;9,08;10,3;8,24;4,12;8,24;12,4;5,35;4,53;5,35;93,3;48,2;23,8;15,7;37,1;53,6;53,6;42;26,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;4;32,4;35,9;34,1;64,4;70,8;103;96;96,9;101;141;146;129;116;102;93,3;84,3;71,6;59,9;60,6;71,6;75,6;74,8;74,8;60,6;47;40,2;75,6;109;132;184;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1977;5;220;336;505;514;627;768;812;616;415;236;143;109;89,7;74;62,8;56,4;53;52,3;58,5;55;71,6;74,8;63,6;60,6;49,6;41,4;35,3;30,6;27,4;24,3;22,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;6;21,4;21;46,3;50,2;48,9;64,4;63,6;62,8;155;177;141;103;78;59,9;48,2;42,6;37,1;30,6;26,9;23,4;21,4;21;32,9;42,6;38,3;34,7;30,6;26,4;24,3;20,5;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1977;7;18,7;16,6;14,5;14,1;12,4;12;10,8;13,7;12,8;12,4;12;10,8;9,5;8,66;6,99;6,99;6,17;5,35;4,94;4,53;3,3;3,08;2,85;2,62;2,4;2,85;4,12;3,08;2,85;2,4;1,95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;8;1,95;1,95;2,4;3,08;3,08;2,85;2,18;1,95;1,73;1,28;1,05;1,05;1,05;1,05;0,945;0,945;0,84;0,84;0,84;0,63;0,63;0,63;0,63;0,63;0,63;0,525;0,525;0,42;0,42;0,42;0,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;9;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1977;10;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1977;11;0;0;0;0,105;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1977;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,6;6,58;4,12;2,62;2,18;1,28;0,945;0,63;0,525;0,21;0,21;0,21;0,21;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1978;3;10,8;21,9;12;14,5;24,8;28,4;21,4;14,9;14,1;34,1;42;31,8;22,9;20,5;17,4;16,6;16,6;14,9;14,5;11,2;8,66;7,4;6,58;5,35;4,53;3,71;3,08;3,08;2,85;2,62;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;4;2,18;1,95;1,5;1,5;1,28;1,05;1,73;1,5;2,62;1,73;1,95;2,62;2,18;4,94;3,08;2,85;3,08;4,94;4,12;2,62;2,85;2,62;3,71;2,85;2,85;6,58;5,35;4,53;19,6;16,6;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1978;5;29,5;27,9;33,5;31,2;24,8;31,8;45,1;45,7;36,5;30,6;48,2;66;132;173;179;152;112;80,7;59,2;45,7;35,3;32,4;32,4;24,8;20;17;14,1;12,8;10,8;9,5;7,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;6;6,99;6,17;5,35;4,53;3,71;2,85;2,62;2,85;2,18;1,73;1,28;1,05;1,5;1,5;1,28;1,05;0,945;0,945;0,84;0,735;0,63;0,525;0,42;0,42;0,21;0,105;0;0;0;0,525;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1978;7;0,735;2,18;2,62;2,4;1,95;1,95;1,5;1,05;1,05;1,5;1,5;0,735;0,525;0,315;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1978;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1978;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1978;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105;7,4;25,8;14,1;9,5;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1979;3;6,17;5,76;4,12;1,95;1,05;2,18;0,945;4,12;7,82;8,24;7,82;5,35;5,76;2,62;1,5;4,53;13,7;11,2;7,82;6,17;3,08;1,73;0,945;0,63;0,735;0,525;0,21;0,21;0,735;13,2;12,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;4;6,17;2,85;1,73;0,945;0,735;0,525;0,315;0,21;0,105;0;0;0;0;0;0;0;0;0;0;0;17,4;16,6;4,94;2,18;0,945;48,9;50,9;21;20;14,1;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1979;5;16,6;14,1;7,4;9,08;30;29;16,6;12,8;7,4;5,76;10,8;8,66;4,94;3,08;2,62;1,95;1,73;5,76;8,66;5,76;4,53;2,62;1,95;1,95;0,945;0,63;0,42;0,21;0,105;0,105;0,105;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1979;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1979;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1979;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1979;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;2;0;0;0;0;0;0;0;0;0;0;0;0;8,24;0,735;13,7;40,2;15,3;22,4;36,5;84,3;47,6;62,8;38,9;26,9;52,3;38,9;43,2;34,7;34,1;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
37080000;1980;3;45,7;45,7;44,5;120;263;603;730;603;498;288;143;181;170;138;155;185;162;116;84,3;63,6;51,6;43,9;38,3;31,2;26,4;23,4;20,5;18,7;17;15,3;14,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;4;12,8;11,6;10,8;13,7;11,2;14,1;33,5;34,7;30,6;26,4;24,3;21,4;19,1;16,1;13,7;11,2;9,5;7,82;6,99;5,76;4,94;3,71;3,3;3,08;3,08;2,85;2,4;1,95;1,73;1,5;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1980;5;1,5;1,5;1,05;1,05;1,05;0,945;0,84;0,84;0,735;0,735;0,63;0,525;0,42;0,42;0,42;0,63;0,42;0,315;0,42;0,42;0,42;0,42;0,42;0,315;0,105;0,105;0,105;0,105;0,105;0,105;0,105;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;6;0;0;0;0;0;0;0;0;0;0;0;0,735;0,63;0,42;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1980;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1980;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1980;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1980;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1981;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,945;11,2;31,8;40,2;34,7;42,6;66,8;55;102;227;339;431;404;255;221;244;248;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;4;256;279;299;272;179;111;81,6;69,2;56,4;47,6;38,9;30,6;25,8;22,4;20;18,3;15,3;14,1;12,4;11,2;9,08;8,24;7,4;6,58;5,35;4,53;3,71;3,08;2,85;2,4;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1981;5;2,18;1,95;1,73;1,5;1,95;1,73;1,28;1,05;0,84;0,84;0,735;0,63;0,525;0,525;0,42;0,315;0,21;0,105;0;0;0,105;0,105;0,105;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;6;0;0;0;0;0;0;0;0;0,525;0,525;0,525;0,525;0,525;0,525;0,525;0,525;0,525;0,525;0,42;0,42;0,42;0,42;0,42;0,42;0,84;0,84;0,84;0,84;0,84;0,84;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1981;7;0,84;0,84;0,84;0,84;0,945;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;0,945;0,84;0,735;0,63;0,525;0,42;0,315;0,21;0,105;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1981;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1981;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1981;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;2;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,05;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;1,73;2,85;2,85;8,24;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1982;3;2,85;2,18;6,17;4,12;2,4;1,95;1,95;1,95;1,95;1,95;1,95;1,95;1,95;1,95;1,73;30;23,8;15,3;10,8;7,82;5,76;6,99;6,58;4,53;3,3;3,08;2,62;2,18;1,73;1,73;1,73;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;4;1,5;1,73;1,5;1,5;1,5;1,5;1,5;1,5;1,5;1,5;1,28;1,28;1,28;1,28;1,28;34,1;48,2;21,4;13,7;9,5;7,4;50,2;24,3;22,4;16,1;15,7;14,5;25,8;46,3;25,8;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1982;5;16,6;12;9,92;18,3;14,1;12;9,5;7,82;12,4;10,3;7,4;7,82;12,4;21;20,5;14,1;9,08;6,99;6,58;4,94;3,3;2,85;2,85;1,95;1,28;0,945;0,735;0,525;0,42;0,21;0,21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1982;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1982;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1982;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1982;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
37080000;1983;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;4;10,8;9,08;5,76;2,85;2,18;1,73;1,73;1,28;3,08;1,95;1,5;1,28;0,945;0,945;0,63;0,63;0,63;0,945;1,05;0,945;0,525;1,28;0,63;0,525;0,525;0,42;0,42;0,42;0,42;0,42;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1983;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
37080000;1983;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
37080000;1983;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
